Date,Transaction Number,Trans Name,Transaction Description,Debit,Credit,Balance
16-02-2024,8322,Revenue - Consulting,Invoice Payment,0,3295.84,245696
16-02-2024,8323,Revenue - Consulting,Software Purchase,0,1196.12,246892
16-02-2024,8324,Revenue - Consulting,Salary Expense,0,1366.46,248258
16-02-2024,8325,Salaries Expense,Salary Expense,3501.42,0,244757
16-02-2024,8326,Revenue - Consulting,Cloud Service Renewal,0,2847.8,247605
16-02-2024,8327,Salaries Expense,Invoice Payment,1172.11,0,246433
16-02-2024,8328,Office Rent,Office Rent,3253.01,0,243180
16-02-2024,8329,Salaries Expense,Software Purchase,2492.29,0,240687
16-02-2024,8330,Revenue - Consulting,Equipment Purchase,0,1650.37,242338
16-02-2024,8331,Revenue - Software Sales,Cloud Service Renewal,0,381.31,242719
17-02-2024,8332,Revenue - Consulting,Cloud Service Renewal,0,4977.28,247696
17-02-2024,8333,Revenue - Software Sales,Office Rent,0,3500.94,251197
17-02-2024,8334,Salaries Expense,Salary Expense,3140.73,0,248056
17-02-2024,8335,Salaries Expense,Salary Expense,1933.46,0,246123
17-02-2024,8336,Accounts Payable,Cloud Service Renewal,4423.56,0,241699
17-02-2024,8337,Software Subscriptions,Maintenance Fee,3297.44,0,238402
17-02-2024,8338,Software Subscriptions,Maintenance Fee,1607.58,0,236794
17-02-2024,8339,Revenue - Consulting,Cloud Service Renewal,0,4133.04,240927
17-02-2024,8340,Revenue - Consulting,Client Payment,0,3281.26,244209
17-02-2024,8341,Revenue - Consulting,Client Payment,0,4334.08,248543
17-02-2024,8342,Equipment Purchase,Office Rent,3877.68,0,244665
17-02-2024,8343,Software Subscriptions,Salary Expense,1668.82,0,242996
17-02-2024,8344,Salaries Expense,Invoice Payment,2850.19,0,240146
17-02-2024,8345,Revenue - Consulting,Salary Expense,0,4277.41,244423
17-02-2024,8346,Revenue - Consulting,Salary Expense,0,1277.86,245701
17-02-2024,8347,Revenue - Consulting,Salary Expense,0,958.6,246660
17-02-2024,8348,Office Rent,Office Rent,1585.65,0,245074
17-02-2024,8349,Revenue - Consulting,Office Rent,0,4813.78,249888
17-02-2024,8350,Office Rent,Software Purchase,1886.3,0,248002
17-02-2024,8351,Accounts Payable,Software Purchase,2030.73,0,245971
17-02-2024,8352,Software Subscriptions,Maintenance Fee,2878.61,0,243092
17-02-2024,8353,Office Rent,Maintenance Fee,2203.6,0,240889
17-02-2024,8354,Salaries Expense,Equipment Purchase,1936.91,0,238952
17-02-2024,8355,Revenue - Consulting,Invoice Payment,0,1303.38,240255
17-02-2024,8356,Salaries Expense,Cloud Service Renewal,2772.01,0,237483
17-02-2024,8357,Salaries Expense,Invoice Payment,4647.1,0,232836
17-02-2024,8358,Salaries Expense,Client Payment,577.96,0,232258
17-02-2024,8359,Accounts Payable,Software Purchase,4209.62,0,228049
17-02-2024,8360,Salaries Expense,Software Purchase,538.75,0,227510
17-02-2024,8361,Revenue - Consulting,Invoice Payment,0,3205.95,230716
17-02-2024,8362,Revenue - Consulting,Salary Expense,0,3014.08,233730
17-02-2024,8363,Revenue - Software Sales,Software Purchase,0,1775.08,235505
17-02-2024,8364,Revenue - Consulting,Salary Expense,0,3366.7,238872
18-02-2024,8365,Accounts Receivable,Invoice Payment,0,3828.56,242700
18-02-2024,8366,Revenue - Consulting,Invoice Payment,0,1493.35,244194
18-02-2024,8367,Revenue - Consulting,Maintenance Fee,0,1611.92,245806
18-02-2024,8368,Revenue - Consulting,Invoice Payment,0,3779.83,249585
18-02-2024,8369,Salaries Expense,Software Purchase,747.85,0,248837
18-02-2024,8370,Revenue - Consulting,Equipment Purchase,0,2997.03,251835
18-02-2024,8371,Equipment Purchase,Invoice Payment,1748.23,0,250086
18-02-2024,8372,Salaries Expense,Office Rent,3136.88,0,246949
18-02-2024,8373,Revenue - Consulting,Client Payment,0,4785.71,251735
18-02-2024,8374,Revenue - Consulting,Cloud Service Renewal,0,3581.89,255317
18-02-2024,8375,Revenue - Consulting,Invoice Payment,0,1139.85,256457
18-02-2024,8376,Revenue - Consulting,Maintenance Fee,0,2750.09,259207
18-02-2024,8377,Salaries Expense,Salary Expense,4020.56,0,255186
18-02-2024,8378,Revenue - Consulting,Client Payment,0,4819.67,260006
18-02-2024,8379,Revenue - Software Sales,Office Rent,0,858.6,260865
18-02-2024,8380,Revenue - Consulting,Equipment Purchase,0,4437.86,265303
18-02-2024,8381,Software Subscriptions,Software Purchase,1021.29,0,264281
18-02-2024,8382,Revenue - Consulting,Client Payment,0,4279.5,268561
18-02-2024,8383,Revenue - Consulting,Salary Expense,0,466.19,269027
18-02-2024,8384,Office Rent,Client Payment,3255.82,0,265771
18-02-2024,8385,Revenue - Consulting,Equipment Purchase,0,2402.19,268173
18-02-2024,8386,Software Subscriptions,Software Purchase,3349.6,0,264824
19-02-2024,8387,Revenue - Consulting,Software Purchase,0,3058.21,267882
19-02-2024,8388,Revenue - Consulting,Client Payment,0,3533.87,271416
19-02-2024,8389,Revenue - Consulting,Equipment Purchase,0,1620.41,273036
19-02-2024,8390,Salaries Expense,Invoice Payment,1957.76,0,271078
19-02-2024,8391,Revenue - Consulting,Client Payment,0,3264.08,274343
19-02-2024,8392,Accounts Receivable,Equipment Purchase,0,4552.13,278895
19-02-2024,8393,Revenue - Consulting,Equipment Purchase,0,932.16,279827
19-02-2024,8394,Revenue - Consulting,Office Rent,0,1725.23,281552
19-02-2024,8395,Revenue - Consulting,Client Payment,0,4419.16,285971
19-02-2024,8396,Equipment Purchase,Software Purchase,2164.68,0,283807
19-02-2024,8397,Salaries Expense,Equipment Purchase,1862.96,0,281944
19-02-2024,8398,Salaries Expense,Client Payment,1931.29,0,280012
19-02-2024,8399,Revenue - Consulting,Software Purchase,0,532.39,280545
19-02-2024,8400,Revenue - Consulting,Cloud Service Renewal,0,1218.83,281763
19-02-2024,8401,Revenue - Software Sales,Client Payment,0,999.97,282763
19-02-2024,8402,Equipment Purchase,Salary Expense,2423.27,0,280340
19-02-2024,8403,Revenue - Consulting,Equipment Purchase,0,3027.24,283367
19-02-2024,8404,Salaries Expense,Office Rent,640.65,0,282727
19-02-2024,8405,Equipment Purchase,Salary Expense,2787.86,0,279939
19-02-2024,8406,Revenue - Consulting,Maintenance Fee,0,4303.28,284242
19-02-2024,8407,Revenue - Consulting,Equipment Purchase,0,2509.83,286752
19-02-2024,8408,Revenue - Consulting,Cloud Service Renewal,0,2167.19,288919
19-02-2024,8409,Revenue - Software Sales,Equipment Purchase,0,4269.83,293189
19-02-2024,8410,Salaries Expense,Equipment Purchase,4840.51,0,288349
20-02-2024,8411,Revenue - Consulting,Equipment Purchase,0,3403.3,291752
20-02-2024,8412,Revenue - Consulting,Equipment Purchase,0,3756.38,295508
20-02-2024,8413,Office Rent,Office Rent,914.02,0,294594
20-02-2024,8414,Accounts Receivable,Office Rent,0,479.91,295074
20-02-2024,8415,Revenue - Consulting,Equipment Purchase,0,2676.2,297750
20-02-2024,8416,Salaries Expense,Equipment Purchase,363.2,0,297387
20-02-2024,8417,Salaries Expense,Salary Expense,2595.6,0,294791
20-02-2024,8418,Revenue - Consulting,Salary Expense,0,1964.57,296756
20-02-2024,8419,Revenue - Consulting,Salary Expense,0,2374.52,299131
20-02-2024,8420,Salaries Expense,Client Payment,4420.67,0,294710
20-02-2024,8421,Revenue - Software Sales,Client Payment,0,4755.73,299466
20-02-2024,8422,Accounts Receivable,Cloud Service Renewal,0,1886.76,301352
20-02-2024,8423,Revenue - Consulting,Maintenance Fee,0,509.93,301862
20-02-2024,8424,Revenue - Consulting,Invoice Payment,0,1458.46,303321
20-02-2024,8425,Office Rent,Client Payment,2412.34,0,300908
20-02-2024,8426,Revenue - Consulting,Software Purchase,0,2576.31,303485
20-02-2024,8427,Software Subscriptions,Client Payment,4241.23,0,299244
20-02-2024,8428,Salaries Expense,Salary Expense,285.19,0,298958
20-02-2024,8429,Revenue - Consulting,Software Purchase,0,1933.68,300892
21-02-2024,8430,Revenue - Consulting,Cloud Service Renewal,0,4882.48,305775
21-02-2024,8431,Revenue - Consulting,Cloud Service Renewal,0,1247.12,307022
21-02-2024,8432,Revenue - Consulting,Software Purchase,0,273.05,307295
21-02-2024,8433,Revenue - Consulting,Salary Expense,0,3585.36,310880
21-02-2024,8434,Salaries Expense,Equipment Purchase,2904.47,0,307976
21-02-2024,8435,Revenue - Consulting,Maintenance Fee,0,3239.73,311215
21-02-2024,8436,Accounts Receivable,Office Rent,0,237.76,311453
21-02-2024,8437,Salaries Expense,Cloud Service Renewal,4786.46,0,306667
21-02-2024,8438,Salaries Expense,Office Rent,1213.14,0,305453
21-02-2024,8439,Revenue - Consulting,Software Purchase,0,1157.4,306611
21-02-2024,8440,Salaries Expense,Office Rent,1194.93,0,305416
21-02-2024,8441,Equipment Purchase,Cloud Service Renewal,2931.12,0,302485
21-02-2024,8442,Salaries Expense,Invoice Payment,4456.35,0,298028
21-02-2024,8443,Equipment Purchase,Office Rent,1204.41,0,296824
21-02-2024,8444,Revenue - Consulting,Invoice Payment,0,2981.39,299805
21-02-2024,8445,Salaries Expense,Software Purchase,3342.17,0,296463
21-02-2024,8446,Equipment Purchase,Maintenance Fee,790.42,0,295673
21-02-2024,8447,Salaries Expense,Invoice Payment,340.7,0,295332
21-02-2024,8448,Software Subscriptions,Invoice Payment,207.73,0,295124
21-02-2024,8449,Revenue - Consulting,Software Purchase,0,3015.37,298140
21-02-2024,8450,Revenue - Consulting,Office Rent,0,213.93,298354
21-02-2024,8451,Revenue - Consulting,Office Rent,0,4736.06,303090
21-02-2024,8452,Accounts Receivable,Equipment Purchase,0,814.47,303904
21-02-2024,8453,Software Subscriptions,Cloud Service Renewal,2737.74,0,301167
21-02-2024,8454,Accounts Receivable,Invoice Payment,0,969.18,302136
21-02-2024,8455,Revenue - Consulting,Equipment Purchase,0,1954.46,304090
21-02-2024,8456,Salaries Expense,Client Payment,3209.01,0,300881
21-02-2024,8457,Salaries Expense,Cloud Service Renewal,4150.68,0,296730
21-02-2024,8458,Office Rent,Client Payment,4752.69,0,291978
22-02-2024,8459,Accounts Payable,Equipment Purchase,3571.72,0,288406
22-02-2024,8460,Revenue - Consulting,Equipment Purchase,0,1728.62,290135
22-02-2024,8461,Office Rent,Maintenance Fee,356.72,0,289778
22-02-2024,8462,Salaries Expense,Cloud Service Renewal,3554.93,0,286223
22-02-2024,8463,Revenue - Consulting,Invoice Payment,0,388.1,286611
22-02-2024,8464,Revenue - Consulting,Client Payment,0,4373.62,290985
22-02-2024,8465,Revenue - Consulting,Client Payment,0,3108.04,294093
22-02-2024,8466,Software Subscriptions,Cloud Service Renewal,3613.29,0,290479
22-02-2024,8467,Revenue - Consulting,Cloud Service Renewal,0,3822.73,294302
22-02-2024,8468,Salaries Expense,Maintenance Fee,890.63,0,293412
22-02-2024,8469,Revenue - Consulting,Salary Expense,0,736.24,294148
22-02-2024,8470,Software Subscriptions,Invoice Payment,106.14,0,294042
22-02-2024,8471,Revenue - Consulting,Software Purchase,0,1162.41,295204
22-02-2024,8472,Equipment Purchase,Office Rent,542.64,0,294661
22-02-2024,8473,Accounts Receivable,Maintenance Fee,0,4700.82,299362
22-02-2024,8474,Salaries Expense,Cloud Service Renewal,4509.49,0,294853
22-02-2024,8475,Equipment Purchase,Invoice Payment,675.91,0,294177
22-02-2024,8476,Revenue - Consulting,Salary Expense,0,4309.87,298487
22-02-2024,8477,Office Rent,Software Purchase,3952.78,0,294534
22-02-2024,8478,Accounts Receivable,Salary Expense,0,2926.1,297460
22-02-2024,8479,Revenue - Consulting,Maintenance Fee,0,2846.91,300307
22-02-2024,8480,Software Subscriptions,Client Payment,3052.92,0,297254
22-02-2024,8481,Salaries Expense,Equipment Purchase,2744.78,0,294509
22-02-2024,8482,Revenue - Consulting,Office Rent,0,4196.89,298706
22-02-2024,8483,Accounts Receivable,Salary Expense,0,3400.7,302107
22-02-2024,8484,Salaries Expense,Software Purchase,463.62,0,301643
22-02-2024,8485,Revenue - Consulting,Equipment Purchase,0,4549.64,306193
22-02-2024,8486,Salaries Expense,Software Purchase,1790.94,0,304402
22-02-2024,8487,Office Rent,Software Purchase,3960.9,0,300441
22-02-2024,8488,Revenue - Software Sales,Cloud Service Renewal,0,2122.78,302564
22-02-2024,8489,Salaries Expense,Cloud Service Renewal,2103.81,0,300460
22-02-2024,8490,Revenue - Consulting,Software Purchase,0,4232.93,304693
22-02-2024,8491,Office Rent,Client Payment,831.26,0,303862
22-02-2024,8492,Accounts Payable,Equipment Purchase,918.48,0,302943
22-02-2024,8493,Salaries Expense,Salary Expense,1500,0,301443
22-02-2024,8494,Equipment Purchase,Client Payment,1023.92,0,300419
22-02-2024,8495,Revenue - Consulting,Software Purchase,0,4199.99,304619
22-02-2024,8496,Revenue - Consulting,Office Rent,0,4073.74,308693
22-02-2024,8497,Revenue - Software Sales,Client Payment,0,405.55,309099
22-02-2024,8498,Equipment Purchase,Cloud Service Renewal,1952.26,0,307146
22-02-2024,8499,Salaries Expense,Maintenance Fee,4739.05,0,302407
22-02-2024,8500,Equipment Purchase,Maintenance Fee,1087.94,0,301319
22-02-2024,8501,Software Subscriptions,Equipment Purchase,3067.51,0,298252
23-02-2024,8502,Software Subscriptions,Maintenance Fee,3275.08,0,294977
23-02-2024,8503,Salaries Expense,Invoice Payment,592.67,0,294384
23-02-2024,8504,Revenue - Consulting,Maintenance Fee,0,3148.99,297533
23-02-2024,8505,Revenue - Consulting,Client Payment,0,919.14,298452
23-02-2024,8506,Revenue - Software Sales,Maintenance Fee,0,4221.79,302674
23-02-2024,8507,Salaries Expense,Invoice Payment,3134.19,0,299540
23-02-2024,8508,Software Subscriptions,Office Rent,4093.95,0,295446
23-02-2024,8509,Office Rent,Office Rent,4171.59,0,291274
23-02-2024,8510,Revenue - Consulting,Software Purchase,0,4765.15,296039
23-02-2024,8511,Revenue - Software Sales,Software Purchase,0,2228.99,298268
23-02-2024,8512,Accounts Payable,Salary Expense,2608.37,0,295660
23-02-2024,8513,Office Rent,Maintenance Fee,3371.84,0,292288
23-02-2024,8514,Revenue - Consulting,Client Payment,0,1651.2,293939
23-02-2024,8515,Salaries Expense,Cloud Service Renewal,891.28,0,293048
23-02-2024,8516,Software Subscriptions,Software Purchase,2925.61,0,290122
23-02-2024,8517,Revenue - Consulting,Equipment Purchase,0,169.33,290292
23-02-2024,8518,Accounts Payable,Office Rent,2142.27,0,288150
23-02-2024,8519,Salaries Expense,Maintenance Fee,2566.91,0,285583
23-02-2024,8520,Equipment Purchase,Invoice Payment,1382.37,0,284200
23-02-2024,8521,Revenue - Consulting,Cloud Service Renewal,0,2267.75,286468
23-02-2024,8522,Salaries Expense,Maintenance Fee,643.2,0,285825
23-02-2024,8523,Revenue - Software Sales,Office Rent,0,2287.98,288113
23-02-2024,8524,Accounts Payable,Cloud Service Renewal,693.51,0,287419
23-02-2024,8525,Revenue - Consulting,Equipment Purchase,0,1076.2,288495
23-02-2024,8526,Salaries Expense,Maintenance Fee,2882.65,0,285613
23-02-2024,8527,Equipment Purchase,Software Purchase,2436.67,0,283176
23-02-2024,8528,Revenue - Consulting,Equipment Purchase,0,1134.29,284310
23-02-2024,8529,Accounts Receivable,Software Purchase,0,4899.93,289210
23-02-2024,8530,Revenue - Software Sales,Invoice Payment,0,238.59,289449
23-02-2024,8531,Accounts Payable,Maintenance Fee,2563.62,0,286885
23-02-2024,8532,Salaries Expense,Salary Expense,2886.14,0,283999
23-02-2024,8533,Revenue - Consulting,Cloud Service Renewal,0,286.35,284286
23-02-2024,8534,Revenue - Consulting,Salary Expense,0,669.79,284955
23-02-2024,8535,Revenue - Consulting,Invoice Payment,0,3563.38,288519
23-02-2024,8536,Revenue - Consulting,Office Rent,0,1328.69,289847
23-02-2024,8537,Salaries Expense,Office Rent,2728.55,0,287119
23-02-2024,8538,Equipment Purchase,Equipment Purchase,882.43,0,286236
24-02-2024,8539,Equipment Purchase,Cloud Service Renewal,3056.84,0,283180
24-02-2024,8540,Revenue - Consulting,Salary Expense,0,1477.35,284657
24-02-2024,8541,Revenue - Consulting,Salary Expense,0,1722.84,286380
24-02-2024,8542,Revenue - Consulting,Software Purchase,0,1297.06,287677
24-02-2024,8543,Equipment Purchase,Equipment Purchase,1757.7,0,285919
24-02-2024,8544,Salaries Expense,Client Payment,2727.24,0,283192
24-02-2024,8545,Revenue - Consulting,Equipment Purchase,0,683.5,283875
24-02-2024,8546,Accounts Receivable,Cloud Service Renewal,0,3852.81,287728
24-02-2024,8547,Revenue - Consulting,Equipment Purchase,0,3139.17,290867
24-02-2024,8548,Revenue - Consulting,Equipment Purchase,0,132.06,290999
24-02-2024,8549,Office Rent,Salary Expense,3197.47,0,287802
24-02-2024,8550,Software Subscriptions,Software Purchase,603.43,0,287199
24-02-2024,8551,Salaries Expense,Software Purchase,1008.92,0,286190
24-02-2024,8552,Equipment Purchase,Software Purchase,2317.62,0,283872
24-02-2024,8553,Accounts Payable,Software Purchase,3445.23,0,280427
24-02-2024,8554,Revenue - Consulting,Maintenance Fee,0,2791.2,283218
24-02-2024,8555,Revenue - Software Sales,Maintenance Fee,0,507.94,283726
24-02-2024,8556,Accounts Receivable,Client Payment,0,2222.59,285949
24-02-2024,8557,Salaries Expense,Maintenance Fee,1205.07,0,284743
24-02-2024,8558,Salaries Expense,Salary Expense,2839.35,0,281904
24-02-2024,8559,Revenue - Consulting,Maintenance Fee,0,1780.67,283685
24-02-2024,8560,Revenue - Consulting,Software Purchase,0,4023.24,287708
24-02-2024,8561,Revenue - Consulting,Software Purchase,0,2146.63,289855
25-02-2024,8562,Accounts Receivable,Equipment Purchase,0,1189.43,291044
25-02-2024,8563,Salaries Expense,Maintenance Fee,4258.31,0,286786
25-02-2024,8564,Salaries Expense,Equipment Purchase,2548.14,0,284238
25-02-2024,8565,Revenue - Consulting,Cloud Service Renewal,0,799.14,285037
25-02-2024,8566,Salaries Expense,Office Rent,2424.22,0,282613
25-02-2024,8567,Accounts Payable,Cloud Service Renewal,4698.42,0,277914
25-02-2024,8568,Salaries Expense,Salary Expense,2933.1,0,274981
25-02-2024,8569,Accounts Receivable,Software Purchase,0,4657.32,279638
25-02-2024,8570,Revenue - Consulting,Maintenance Fee,0,3172.77,282811
25-02-2024,8571,Revenue - Consulting,Office Rent,0,1175.79,283987
25-02-2024,8572,Accounts Payable,Equipment Purchase,4835.08,0,279152
25-02-2024,8573,Revenue - Consulting,Client Payment,0,1919.86,281072
25-02-2024,8574,Salaries Expense,Equipment Purchase,2765.07,0,278307
25-02-2024,8575,Software Subscriptions,Office Rent,587.6,0,277719
25-02-2024,8576,Accounts Payable,Software Purchase,2288.59,0,275430
25-02-2024,8577,Salaries Expense,Office Rent,893.87,0,274537
25-02-2024,8578,Salaries Expense,Invoice Payment,2490.96,0,272046
25-02-2024,8579,Accounts Payable,Software Purchase,1895.27,0,270150
25-02-2024,8580,Revenue - Software Sales,Equipment Purchase,0,760.35,270911
25-02-2024,8581,Revenue - Consulting,Salary Expense,0,3283.5,274194
25-02-2024,8582,Software Subscriptions,Maintenance Fee,3342.92,0,270851
25-02-2024,8583,Revenue - Consulting,Client Payment,0,3373.17,274224
25-02-2024,8584,Revenue - Consulting,Office Rent,0,1383.96,275608
25-02-2024,8585,Accounts Receivable,Software Purchase,0,2255.28,277864
25-02-2024,8586,Revenue - Consulting,Office Rent,0,2873.79,280737
25-02-2024,8587,Revenue - Consulting,Maintenance Fee,0,2038.93,282776
25-02-2024,8588,Salaries Expense,Client Payment,3731.25,0,279045
25-02-2024,8589,Revenue - Consulting,Client Payment,0,1314.66,280360
25-02-2024,8590,Accounts Payable,Software Purchase,1920.86,0,278439
25-02-2024,8591,Revenue - Consulting,Client Payment,0,3519.11,281958
25-02-2024,8592,Revenue - Consulting,Maintenance Fee,0,1539.52,283498
25-02-2024,8593,Revenue - Consulting,Client Payment,0,4754.47,288252
25-02-2024,8594,Salaries Expense,Salary Expense,944.13,0,287308
25-02-2024,8595,Salaries Expense,Office Rent,1586.21,0,285722
